"amount","comment","cost","custom_fields","dates","discount","doer_email","doer_id","finance_account_id","finance_account_name","finance_account_symbol","finance_object_id","finance_object_name","finance_object_symbol","id","is_confirmed","is_internal","price","product_code","product_id","product_name","project_id","project_name","quote_id","role_id","role_name","sum","supplier_id","supplier_name","unit","vat","vat_code","vat_code_id","_weld_synced"
"0.000000","SCENIC AND SET DRESSING","0.0000",,"[]","0.000000","","0","0","","","0","","","3988","1","0","0.000000","","-1","","269","UCL Hospitality Village 2025","643","0","","0.00","0","","","0.000","1","1","2025-04-17T12:07:52.313Z"
"0.000000","CREW AND STAFF EXPENSES","0.0000",,"[]","0.000000","","0","0","","","0","","","3996","1","0","0.000000","","-1","","269","UCL Hospitality Village 2025","643","0","","0.00","0","","","0.000","1","1","2025-04-17T12:07:52.500Z"
"0.000000","DEVELOPED &amp; TECH DESIGN","0.0000",,"[]","0.000000","","0","0","","","0","","","3982","1","0","0.000000","","-1","","269","UCL Hospitality Village 2025","643","0","","0.00","0","","","0.000","1","1","2025-04-17T12:07:52.308Z"
"0.000000","GENERAL TENT WALLING, CEILING, CARPET","0.0000",,"[]","0.000000","","0","0","","","0","","","3987","1","0","0.000000","","-1","","269","UCL Hospitality Village 2025","643","0","","0.00","0","","","0.000","1","1","2025-04-17T12:07:52.311Z"
"0.000000","FURNITURE","0.0000",,"[]","0.000000","","0","0","","","0","","","3989","1","0","0.000000","","-1","","269","UCL Hospitality Village 2025","643","0","","0.00","0","","","0.000","1","1","2025-04-17T12:07:52.394Z"
"0.000000","POST-EVENT RECONCILIATION","0.0000",,"[]","0.000000","","0","0","","","0","","","3985","1","0","0.000000","","-1","","269","UCL Hospitality Village 2025","643","0","","0.00","0","","","0.000","1","1","2025-04-17T12:07:52.309Z"
"0.000000","PROJECT MANAGEMENT","0.0000",,"[]","0.000000","","0","0","","","0","","","3984","1","0","0.000000","","-1","","269","UCL Hospitality Village 2025","643","0","","0.00","0","","","0.000","1","1","2025-04-17T12:07:52.309Z"
"0.000000","LOGISTICS","0.0000",,"[]","0.000000","","0","0","","","0","","","3993","1","0","0.000000","","-1","","269","UCL Hospitality Village 2025","643","0","","0.00","0","","","0.000","1","1","2025-04-17T12:07:52.413Z"
"0.000000","VENUE SERVICES","0.0000",,"[]","0.000000","","0","0","","","0","","","3991","1","0","0.000000","","-1","","269","UCL Hospitality Village 2025","643","0","","0.00","0","","","0.000","1","1","2025-04-17T12:07:52.406Z"
"0.000000","CONCEPT DESIGN","0.0000",,"[]","0.000000","","0","0","","","0","","","3981","1","0","0.000000","","-1","","269","UCL Hospitality Village 2025","643","0","","0.00","0","","","0.000","1","1","2025-04-17T12:07:52.307Z"
"4.000000","Tent clamps and install","758.6800",,"[]","0.000000","","0","0","","","66","Structure Hire","STRU HIR","6036","1","0","206.250000","SCORO_1794","1794","Structure Hire","269","UCL Hospitality Village 2025","643","0","","825.00","0","","day","0.000","EXEMPTOUTPUT","31","2025-04-17T12:07:52.312Z"
"2.000000","Door Locks","59.5000",,"[]","0.000000","","0","0","","","86","Bespoke Feature","BE FEA","6025","1","0","40.905000","SCORO_1798","1798","Bespoke Features","269","UCL Hospitality Village 2025","643","0","","81.81","0","","pcs","0.000","EXEMPTOUTPUT","31","2025-04-17T12:07:52.310Z"
"1.000000","Double doors - included","0.0000",,"[]","0.000000","","0","0","","","86","Bespoke Feature","BE FEA","6024","1","0","0.000000","SCORO_1798","1798","Bespoke Features","269","UCL Hospitality Village 2025","643","0","","0.00","0","","pcs","0.000","EXEMPTOUTPUT","31","2025-04-17T12:07:52.310Z"
"1.000000","Branded DJ Booth, increased PA, base, equipment, cabling, power","1895.1600",,"[]","0.000000","","0","0","","","86","Bespoke Feature","BE FEA","9318","1","0","2616.190000","SCORO_1798","1798","Bespoke Features","269","UCL Hospitality Village 2025","1184","0","","2616.19","0","","day","20.000","OUTPUT2","24","2025-04-17T12:07:55.706Z"
"80.000000","Carpet to skirt to cover the staples of the side wall lining","473.6000",,"[]","0.000000","","0","0","","","80","Flooring Finish","FLO FIN","6029","1","0","6.435000","SCORO_1818","1818","Flooring Finish","269","UCL Hospitality Village 2025","643","0","","514.80","0","","pcs","0.000","EXEMPTOUTPUT","31","2025-04-17T12:07:52.311Z"
"1.000000","Ceiling white lining - included","0.0000",,"[]","0.000000","","0","0","","","82","Ceiling","CEI","6033","1","0","0.000000","SCORO_1820","1820","Ceiling","269","UCL Hospitality Village 2025","643","0","","0.00","0","","pcs","0.000","EXEMPTOUTPUT","31","2025-04-17T12:07:52.312Z"
"1.000000","Further power allowance - 32/3","811.7700",,"[]","0.000000","","0","0","","","41","Utility Services","UTI SER","6114","1","0","882.290000","SCORO_1833","1833","Power","269","UCL Hospitality Village 2025","643","0","","882.29","0","","pcs","0.000","EXEMPTOUTPUT","31","2025-04-17T12:07:52.410Z"
"1.000000","Post event wastage and sorting","948.8200",,"[]","0.000000","","0","0","","","41","Utility Services","UTI SER","6134","1","0","1218.750000","SCORO_1836","1836","Waste","269","UCL Hospitality Village 2025","643","0","","1218.75","0","","pcs","0.000","EXEMPTOUTPUT","31","2025-04-17T12:07:52.498Z"
